ID,name,LABEL
IDEN2617,ITU-T V.24,IDEN
IDEN2618,Recommendations X.20 bis and X.21 bis,IDEN
IDEN2619,Recommendations V.10, V.11, V.12, V.28, V.31 and V.31 bis,IDEN
IDEN2620,ISO/IEC 2110 (25-pole),IDEN
IDEN2621,ISO/IEC 11569 (26-pole),IDEN
IDEN2622,ISO/IEC 13575 (50-pole),IDEN
IDEN2623,ISO/IEC 4902 (37-pole),IDEN
IDEN2624,Circuit 102 – Signal ground or common return,IDEN
IDEN2625,Circuit 102a – DTE common return,IDEN
IDEN2626,Circuit 102b – DCE common return,IDEN
IDEN2627,Circuit 102c – Common return,IDEN
IDEN2628,Circuit 103 – Transmitted data,IDEN
IDEN2629,Circuit 104 – Received data,IDEN
IDEN2630,Circuit 105 – Request to send,IDEN
IDEN2631,Circuit 106 – Ready for sending,IDEN
IDEN2632,Circuit 107 – Data set ready,IDEN
IDEN2633,Circuit 108/1 – Connect data set to line,IDEN
IDEN2634,Circuit 108/2 – Data terminal ready,IDEN
IDEN2635,Circuit 109 – Data channel received line signal detector,IDEN
IDEN2636,Circuit 111 – Data signalling rate selector (DTE source),IDEN
IDEN2637,Circuit 112 – Data signalling rate selector (DCE source),IDEN
IDEN2638,Circuit 113 – Transmitter signal element timing (DTE source),IDEN
IDEN2639,Circuit 114 – Transmitter signal element timing (DCE source),IDEN
IDEN2640,Circuit 115 – Receiver signal element timing (DCE source),IDEN
IDEN2641,Circuit 116/1 – Back-up switching in direct mode,IDEN
IDEN2642,ITU-T Recommendation V.25,IDEN
IDEN2643,answering modem,IDEN
IDEN2644,ITU-T Q.13/16,IDEN
IDEN2645,TIA TR-30.2,IDEN
IDEN2646,+A,IDEN
IDEN2647,+D,IDEN
IDEN2648,+E,IDEN
IDEN2649,+G,IDEN
IDEN2650,+I,IDEN
IDEN2651,+M,IDEN
IDEN2652,+S,IDEN
IDEN2653,+T,IDEN
IDEN2654,+W,IDEN
IDEN2655,+P,IDEN
IDEN2656,ETSI/SMG/SMG 4,IDEN
IDEN2657,6.1.1/V.250,IDEN
IDEN2658,6.1.7/TIA-602,IDEN
IDEN2659,6.1.2/V.250,IDEN
IDEN2660,6.1.8/TIA-602,IDEN
IDEN2661,8.3.6/T.32,IDEN
IDEN2662,8.3.6/TIA-592,IDEN
IDEN2663,10.1.1/IS-101,IDEN
IDEN2664,10.1.1/V.253,IDEN
IDEN2665,6.1.3/V.250,IDEN
IDEN2666,6.1.10/TIA-602,IDEN
IDEN2667,8.2.4/TIA-578-A,IDEN
IDEN2668,8.2.4/TIA-592,IDEN
IDEN2669,9.3.1/IS-101,IDEN
IDEN2670,9.3.2/IS-101,IDEN
IDEN2671,9.3.3/IS-101,IDEN
IDEN2672,6.1.8/V.250,IDEN
IDEN2673,4.1.5/IS-131,IDEN
IDEN2674,5.6/IS-99,IDEN
IDEN2675,8.2.1/T.31,IDEN
IDEN2676,8.2.1/TIA-578-A,IDEN
IDEN2677,8.2.1/T.32,IDEN
IDEN2678,8.2.1/TIA-592,IDEN
IDEN2679,5.4/IS-99,IDEN
IDEN2680,9.2.1/IS-101,IDEN
IDEN2681,4.1.42/IS-135,IDEN
IDEN2682,5.2.4.4/TIA-678,IDEN
IDEN2683,9.2.2/V.253,IDEN
IDEN2684,6.1.10/V.250,IDEN
IDEN2685,5.6.3/IS-99,IDEN
IDEN2686,5.2.4.1,IDEN
IDEN2687,TIA-678,IDEN
IDEN2688,ITU-T Recommendation V.4,IDEN
IDEN2689,ITU-T Recommendation V.41,IDEN
IDEN2690,CODE-INDEPENDENT ERROR-CONTROL SYSTEM,IDEN
IDEN2691,Recommendation V.5,IDEN
IDEN2692,Recommendation V.41 generating polynomial,IDEN
IDEN2693,ITU-T V.42,IDEN
IDEN2694,ITU-T Recommendation V.42,IDEN
IDEN2695,ISO/IEC 8885,IDEN
IDEN2696,SREJ frame,IDEN
IDEN2697,32-bit FCS,IDEN
IDEN2698,ITU-T G.695,IDEN
IDEN2699,coarse wavelength division multiplexing (CWDM),IDEN
IDEN2700,Recommendation ITU-T G.695,IDEN
IDEN2701,PAM4 50G,IDEN
IDEN2702,FOIC2.4 (200G striped across four physical lanes),IDEN
IDEN2703,FOIC2.4,IDEN
IDEN2704,ITU-T G.707,IDEN
IDEN2705,Y.1322,IDEN
IDEN2706,ITU-T G.709,IDEN
IDEN2707,Y.1331,IDEN
IDEN2708,ITU-T G.709.1,IDEN
IDEN2709,Y.1331.1,IDEN
IDEN2710,ITU-T G.872,IDEN
IDEN2711,ITU-T G.959.1,IDEN
IDEN2712,IEC 60825-1,IDEN
IDEN2713,IEEE 802.3bs,IDEN
IDEN2714,IEEE Std 802.3bs-2017,IDEN
IDEN2715,completely standardized OTUk (OTUk),IDEN
IDEN2716,G.650–G.659,IDEN
IDEN2717,client class 100G,IDEN
IDEN2718,clause 8,IDEN
IDEN2719,ITU-T G.697,IDEN
IDEN2720,DWDM technology,IDEN
IDEN2721,ITU-T. O.201,IDEN
IDEN2722,ITU-T G.698.1,IDEN
IDEN2723,Recommendation ITU-T G.698.1,IDEN
IDEN2724,ITU-T G.698.2,IDEN
IDEN2725,Recommendation ITU-T G.698.2,IDEN
IDEN2726,ITU-T G.709.2,IDEN
IDEN2727,Recommendation ITU-T G.709.2/Y.1331.2 (2018),IDEN
IDEN2728,ITU-T G.709.3,IDEN
IDEN2729,Recommendation ITU-T G.709.3/Y.1331.3 (2018),IDEN
IDEN2730,IEC 60825-1:2014,IDEN
IDEN2731,IEC 60825-2:2010,IDEN
IDEN2732,DP-DQPSK 100G,IDEN
IDEN2733,OTL4.4-SC,IDEN
IDEN2734,FOIC1.4-SC,IDEN
IDEN2735,OTU4-SC,IDEN
IDEN2736,ITU-T G.698.3,IDEN
IDEN2737,OD/OM,IDEN
IDEN2738,MPI-SM,IDEN
IDEN2739,MPI-RM,IDEN
IDEN2740,SS,IDEN
IDEN2741,RS,IDEN
IDEN2742,section 9,IDEN
IDEN2743,ITU-T G.698.4,IDEN
IDEN2744,ITU-T G.698.5,IDEN
IDEN2745,O -band,IDEN
IDEN2746,O-band,IDEN
IDEN2747,HEE,IDEN
IDEN2748,TEE,IDEN
IDEN2749,ITU-T G.709.4,IDEN
IDEN2750,OTU25,IDEN
IDEN2751,OTU50,IDEN
IDEN2752,ITU-T G.972,IDEN
IDEN2753,ITU-T G.698.6,IDEN
IDEN2754,ITU-T Recommendation M.729,IDEN
IDEN2755,Data Coordinating Point (DCP),IDEN
IDEN2756,public switched telephone network,IDEN
IDEN2757,maintenance organization,IDEN
IDEN2758,Recommendation M.580,IDEN
IDEN2759,Recommendation M.605,IDEN
IDEN2760,ITU-T Recommendation O.71,IDEN
IDEN2761,IMPULSIVE NOISE MEASURING EQUIPMENT FOR TELEPHONE-TYPE CIRCUITS,IDEN
IDEN2762,Recommendation O.3, § 2.1,IDEN
IDEN2763,ITU-T Recommendation V.1,IDEN
IDEN2764,signals,IDEN
IDEN2765,start,IDEN
IDEN2766,stop,IDEN
IDEN2767,condition A,IDEN
IDEN2768,condition Z,IDEN
IDEN2769,binary digits,IDEN
IDEN2770,Recommendation R.31,IDEN
IDEN2771,Recommendation R.35,IDEN
IDEN2772,ITU-T Recommendation V.10,IDEN
IDEN2773,Recommendation V.10,IDEN
IDEN2774,Appendix II,IDEN
IDEN2775,ITU-T Recommendation V.100,IDEN
IDEN2776,Public Switched Telephone Networks (PSTN),IDEN
IDEN2777,data station,IDEN
IDEN2778,packet switched public data network (PSPDN),IDEN
IDEN2779,Administrations,IDEN
IDEN2780,Table 1/V.100,IDEN
IDEN2781,Answer mode modem,IDEN
IDEN2782,Call mode modem,IDEN
IDEN2783,S1,IDEN
IDEN2784,S2,IDEN
IDEN2785,V.27 ter modem,IDEN
IDEN2786,2100 ± 15 Hz tone,IDEN
IDEN2787,echo suppressors,IDEN
IDEN2788,V.26 ter,IDEN
IDEN2789,Recommendation G.164,IDEN
IDEN2790,ITU-T Recommendation V.11,IDEN
IDEN2791,Recommendation V.11,IDEN
IDEN2792,ITU-T V.110,IDEN
IDEN2793,V-series Recommendations,IDEN
IDEN2794,ITU-T Recommendation V.110,IDEN
IDEN2795,ITU-T Recommendation V.12,IDEN
IDEN2796,Recommendation V.12,IDEN
IDEN2797,generator (G),IDEN
IDEN2798,differential output voltage (Vt),IDEN
IDEN2799,current (Ios),IDEN
IDEN2800,Via (or Vib),IDEN
IDEN2801,Vib (or Via),IDEN
IDEN2802,Iia (or Iib),IDEN
IDEN2803,ITU-T Recommendation V.120,IDEN
IDEN2804,company,IDEN
IDEN2805,corporation,IDEN
IDEN2806,governmental organization,IDEN
IDEN2807,User rate,IDEN
IDEN2808,octet 5a,IDEN
IDEN2809,Modem type,IDEN
IDEN2810,octet 5d,IDEN
IDEN2811,ITU-T Recommendation V.13,IDEN
IDEN2812,Recommendation V.13,IDEN
IDEN2813,local circuit 105,IDEN
IDEN2814,remote circuit 109,IDEN
IDEN2815,Recommendation V.54,IDEN
